,projectname,classification,commenttext,label,code,yes_vote,no_vote
202,argouml,WITHOUT_CLASSIFICATION,// ////////////////////////////////////////////////////////////// // Notifications and Updates,no,undetermined,0,9
203,argouml,DEFECT,// TODO: The following can be removed if selectAll gets fixed,yes,undetermined,9,0
204,argouml,DESIGN,// TODO Improve extensibility of this!,yes,undetermined,8,1
205,argouml,IMPLEMENTATION,//            Category.getRoot().getLoggerRepository().setThreshold(Level.OFF); // TODO: Find the proper implementation in java.util.logging API	    ,yes,undetermined,9,0
206,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.table.TableModel#getColumnCount()
     */",no,undetermined,0,9
207,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see tudresden.ocl.parser.analysis.DepthFirstAdapter#caseAFeatureCall(tudresden.ocl.parser.node.AFeatureCall)
     */",no,undetermined,0,9
208,argouml,DESIGN,"// TODO: AddOnly has been removed in UML 2.x, so we should phase out // support of it - tfm - 20070529",yes,undetermined,9,0
209,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#hashCode()
     */",no,undetermined,0,9
210,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.state.ui.FigStateVertex#makeSelection()
     */",no,undetermined,0,9
211,argouml,WITHOUT_CLASSIFICATION,// Remember the system id of our root document so that we can write // out profiles and linked models to a different file if requested,no,undetermined,0,9
212,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object)
     */",no,undetermined,0,9
213,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.tree.TreeModel#addTreeModelListener(javax.swing.event.TreeModelListener)
     */",no,undetermined,0,9
214,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,9
215,argouml,WITHOUT_CLASSIFICATION,// success,no,undetermined,0,9
216,argouml,WITHOUT_CLASSIFICATION,//Object createStereotype();,no,undetermined,0,9
217,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.notation.providers.NotationProvider#getParsingHelp()
     */",no,undetermined,0,9
218,argouml,WITHOUT_CLASSIFICATION,// Do nothing.,no,undetermined,0,9
219,argouml,DESIGN,// TODO: In UML2.x Event has no parameters. The Event metaclass in // UML1.x corresponds to the Trigger metaclass in UML2.x (see UML // Superstructure page 456).,yes,undetermined,8,1
220,argouml,WITHOUT_CLASSIFICATION,// Only look at classes...,no,undetermined,0,9
221,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,9
222,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,1,8
223,argouml,WITHOUT_CLASSIFICATION,"/*
     * Return all ports on node or edge.
     *
     * @see org.tigris.gef.graph.GraphModel#getPorts(java.lang.Object)
     */",no,undetermined,0,9
224,argouml,WITHOUT_CLASSIFICATION,"// warn about inherited name conflicts, different critic?",no,undetermined,0,9
225,argouml,DEFECT,"// This triggers some warnings (in logs) because some elements are // created without an owner (and eResource is null) // TODO: fix this // The warning log (if we would not add the EObject to a resource) would // looks like this: ""...WARN [AWT-EventQueue-0] Encountered deleted // object during delete of...""",yes,undetermined,9,0
226,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.dnd.DragSourceListener#dragEnter(java.awt.dnd.DragSourceDragEvent)
     */",no,undetermined,0,9
227,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getOrderingKind()
     */",no,undetermined,0,9
228,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see javax.swing.ComboBoxEditor#getItem()
         */",no,undetermined,0,9
229,argouml,WITHOUT_CLASSIFICATION,/* end class ActionAddAttribute */,no,undetermined,0,9
230,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.kernel.AbstractProjectMember#getZipFileExtension()
     */",no,undetermined,0,9
231,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.UmlHelper#move(java.lang.Object, org.argouml.model.UmlHelper.Direction)
     */",no,undetermined,0,9
232,argouml,WITHOUT_CLASSIFICATION,// translucent green,no,undetermined,0,9
233,argouml,WITHOUT_CLASSIFICATION,// Several tries to construct a URL that really exists.,no,undetermined,0,9
234,argouml,WITHOUT_CLASSIFICATION,// Use Case,no,undetermined,0,9
235,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.Action#isEnabled()
     */",no,undetermined,0,9
236,argouml,WITHOUT_CLASSIFICATION,"/*
     * The diagram to be laid out.
     */",no,undetermined,0,9
237,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.FigEdge#setFig(org.tigris.gef.presentation.Fig)
     */",no,undetermined,0,9
238,argouml,WITHOUT_CLASSIFICATION,/* 4.5.2.31 Parameter */,no,undetermined,0,9
239,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.TabTarget#refresh()
     */",no,undetermined,0,9
240,argouml,WITHOUT_CLASSIFICATION,"/* The TV existed, but maybe it was not ""true"": */",no,undetermined,1,8
241,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.ToDoListListener#toDoItemsRemoved(org.argouml.cognitive.ToDoListEvent)
     */",no,undetermined,0,9
242,argouml,WITHOUT_CLASSIFICATION,"/* This only happens if model-change events arrive
             * before we are completely constructed. */",no,undetermined,0,9
243,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,9
244,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
         */",no,undetermined,0,9
245,argouml,IMPLEMENTATION,// TODO: I18N,yes,undetermined,7,2
246,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getFillColor()
     */",no,undetermined,0,9
247,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$//$NON-NLS-2$,no,undetermined,0,9
248,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.targetmanager.TargetListener#targetAdded(org.argouml.ui.targetmanager.TargetEvent)
     */",no,undetermined,0,9
249,argouml,WITHOUT_CLASSIFICATION,"// if save did not raise an exception // and name+""#"" exists move name+""#"" to name+""~"" // this is the correct backup file",no,undetermined,1,8
250,argouml,WITHOUT_CLASSIFICATION,// If moved into an Package,no,undetermined,0,9
251,argouml,WITHOUT_CLASSIFICATION,/* || modelElement instanceof StateMachine */,no,undetermined,0,9
252,argouml,IMPLEMENTATION,"/* TODO: Enhance the isValidNamespace function so
         * that this never happens.
         */",yes,undetermined,9,0
253,argouml,WITHOUT_CLASSIFICATION,/*? 2*LINE_WIDTH? */,no,undetermined,0,9
254,argouml,WITHOUT_CLASSIFICATION,//_x = x; _y = y; _w = w; _h = h;,no,undetermined,0,9
255,argouml,WITHOUT_CLASSIFICATION,// Check periodically to see if we've exceeded time limit,no,undetermined,0,9
256,argouml,WITHOUT_CLASSIFICATION,// Auto-create a return message for a call message,no,undetermined,0,9
257,argouml,WITHOUT_CLASSIFICATION,// add stereotype view submenu,no,undetermined,0,9
258,argouml,IMPLEMENTATION,// how to handle empty target lists? // probably the TabText should only show an empty pane in that case,yes,undetermined,3,6
259,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,9
260,argouml,WITHOUT_CLASSIFICATION,// ////////////// // TableModel implementation,no,undetermined,0,9
261,argouml,WITHOUT_CLASSIFICATION,"/* Don't clear everything here, breaks loading! */",no,undetermined,0,9
262,argouml,WITHOUT_CLASSIFICATION,"// Is the name already in the list of those seen, if not add it // and go on round.",no,undetermined,0,9
263,argouml,WITHOUT_CLASSIFICATION,"/*
	 * @see TargetListener#targetAdded(TargetEvent)
	 */",no,undetermined,0,9
264,argouml,DESIGN,// TODO: Bob says - tabs that listen for target changes // should register themselves not expect DetailsPane to // listen and pass on the event. Otherwise these tabs // always rely on DetailsPane. TabToDoTarget and TabProps // currently listen directly.,yes,undetermined,9,0
265,argouml,WITHOUT_CLASSIFICATION,/* end class CrDisambigStateName */,no,undetermined,0,9
266,argouml,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event",no,undetermined,0,9
267,argouml,DESIGN,"/**
     * Builds a compositestate as top for some statemachine.<p>
     * TODO: Confusing name: this method should better
     * be named buildTopStateOnStateMachine.
     *
     * @param statemachine The given statemachine
     * @return MCompositeState The newly build top state
     * @see #buildCompositeState(Object)
     */",yes,undetermined,9,0
268,argouml,WITHOUT_CLASSIFICATION,/*?LINE_WIDTH?*/,no,undetermined,0,9
269,argouml,DESIGN,// TODO: This is a temporary crutch to use until all Figs are updated // to use the constructor that accepts a DiagramSettings object,yes,undetermined,8,1
270,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.FigEdgeModelElement#textEdited(org.tigris.gef.presentation.FigText)
     */",no,undetermined,0,9
271,argouml,DESIGN,"/**
     * In contrast to {@link #getZipName()} returns the member's
     * name without the prepended name of the project
     * (but with the extension). <p>
     * 
     * TODO: This is not used anywhere - shall we remove it?
     *
     * @author Steffen Zschaler
     *
     * @return the member's name without any prefix or suffix
     */",yes,undetermined,9,0
272,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#predicate2(java.lang.Object,
     *      org.argouml.cognitive.Designer)
     */",no,undetermined,0,9
273,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,9
274,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,9
275,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // accessors,no,undetermined,0,9
276,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#hashCode()
     */",no,undetermined,0,9
277,argouml,WITHOUT_CLASSIFICATION,// We handle and consume editing events,no,undetermined,0,9
278,argouml,IMPLEMENTATION,"// there's more to be handled, which still need to be implemented:",yes,undetermined,0,9
279,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.reveng.ImportCommon#isCreateDiagramsChecked()
     */",no,undetermined,0,9
280,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLExpressionModel2#setExpression(java.lang.Object)
     */",no,undetermined,0,9
281,argouml,WITHOUT_CLASSIFICATION,/* end class TabChecklist */,no,undetermined,0,9
282,argouml,WITHOUT_CLASSIFICATION,// specifies valid elements for an Operation to contain,no,undetermined,0,9
283,argouml,WITHOUT_CLASSIFICATION,// we initialize the coordinates.,no,undetermined,0,9
284,argouml,WITHOUT_CLASSIFICATION,/* Set up the property panels for statechart diagrams: */,no,undetermined,0,9
285,argouml,WITHOUT_CLASSIFICATION,// Do nothing - these buttons are not shown.,no,undetermined,0,9
286,argouml,WITHOUT_CLASSIFICATION,// saving shortcuts,no,undetermined,0,9
287,argouml,WITHOUT_CLASSIFICATION,"// must not be used in UML2; we model a method as a // OpaqueBehavior object that already has a body, so there is no need // to have an intermediate expression object",no,undetermined,0,9
288,argouml,WITHOUT_CLASSIFICATION,// Do nothing,no,undetermined,0,9
289,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // event handling,no,undetermined,0,9
290,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.lang.Object#clone()
     */",no,undetermined,0,9
291,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,9
292,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.cognitive.critics.CrUML#predicate2(
     *      java.lang.Object, org.argouml.cognitive.Designer)
     */",no,undetermined,0,9
293,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,9
294,argouml,WITHOUT_CLASSIFICATION,// progress bar,no,undetermined,0,9
295,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(
     *         java.lang.Object)
     */",no,undetermined,0,9
296,argouml,WITHOUT_CLASSIFICATION,// adding same target again should not generate new events:,no,undetermined,0,9
297,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
298,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // constants,no,undetermined,0,9
299,argouml,DESIGN,"/**
     * Find all the Figs that visualise the given model element in
     * this layer, or null if there is none.
     * 
     * TODO: once GEF includes this same method in Diagram then this can go
     * 
     * @see org.tigris.gef.base.Diagram#presentationsFor(java.lang.Object)
     */",yes,undetermined,8,1
300,argouml,WITHOUT_CLASSIFICATION,// updating the shortcut field,no,undetermined,0,9
301,argouml,WITHOUT_CLASSIFICATION,"/* Process the final list of internal transitions,
         * and hook it to the state:
         */",no,undetermined,0,9
302,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.model.ModelImplementation#getDirectionKind()
     */",no,undetermined,0,9
303,argouml,WITHOUT_CLASSIFICATION,// Create a new diagram wide settings block which is backed by // the project-wide defaults that we were passed,no,undetermined,0,9
304,argouml,WITHOUT_CLASSIFICATION,// Get the assocations and connections. No problem (there is a separate // critic) if this is a binary association or is an association role.,no,undetermined,0,9
305,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.ToDoItem#deselect()
     */",no,undetermined,0,9
306,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.cognitive.ToDoListListener#toDoItemsChanged(org.argouml.cognitive.ToDoListEvent)
     */",no,undetermined,0,9
307,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setEnclosingFig(org.tigris.gef.presentation.Fig)
     */",no,undetermined,0,9
308,argouml,DESIGN,// This can be made public to allow others to extend their own persisters,yes,undetermined,0,9
309,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.VisibilityContainer#setVisibilityVisible(boolean)
     */",no,undetermined,0,9
310,argouml,WITHOUT_CLASSIFICATION,// Retain the original one:,no,undetermined,0,9
311,argouml,WITHOUT_CLASSIFICATION,// The new size can not be smaller than the minimum.,no,undetermined,0,9
312,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.AbstractTestActionAddDiagram#getAction()
     */",no,undetermined,0,9
313,argouml,WITHOUT_CLASSIFICATION,// the text is used by the event handler for opening the project,no,undetermined,0,9
314,argouml,WITHOUT_CLASSIFICATION,// Override superclass to do nothing. // Fill property cannot be changed.,no,undetermined,0,9
315,argouml,WITHOUT_CLASSIFICATION,// make buttons,no,undetermined,0,9
316,argouml,WITHOUT_CLASSIFICATION,// Do nothing,no,undetermined,0,9
317,argouml,WITHOUT_CLASSIFICATION,"/* If action comes in with *no* modifiers, it is a pure
                 * keyboard event (e.g. spacebar), so do it.  Anything else
                 * is probably a mouse event, so ignore it. Mouse events are
                 * dealt with by mousePressed() instead (see bottom of page).
                 */",no,undetermined,1,8
